uid,airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment,airports-extended-geo-uk-only-join_country,airports-extended-geo-uk-only-join_type,layer,path,dest-airports_name,dest-airports_city,dest-airports_country,dest-airports_lat,dest-airports_long,dest-airports_type,src-airports_name,src-airports_city,src-airports_country,src-airports_lat,src-airports_long,src-airports_type
15034,BE,"2421",ABZ,"532",CDG,"1382",Y,0,EMJ,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
15035,BE,"2421",ABZ,"532",KOI,"529",Y,0,S20 SF3,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
15036,BE,"2421",ABZ,"532",LSI,"530",Y,0,SF3 S20,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Sumburgh Airport,Sumburgh,United Kingdom,59.8788986206055,-1.29556000232697,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
15037,BE,"2421",ABZ,"532",MAN,"478",,0,E75 DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
15048,BE,"2421",BEB,"538",GLA,"534",Y,0,SF3,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Benbecula Airport,Benbecula,United Kingdom,57.4810981750488,-7.36278009414673,airport
15049,BE,"2421",BEB,"538",SYY,"541",Y,0,SF3,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Stornoway Airport,Stornoway,United Kingdom,58.2155990600586,-6.33111000061035,airport,Benbecula Airport,Benbecula,United Kingdom,57.4810981750488,-7.36278009414673,airport
15051,BE,"2421",BHD,"467",ABZ,"532",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15052,BE,"2421",BHD,"467",BHX,"469",,0,DH4 E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15053,BE,"2421",BHD,"467",CWL,"488",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15054,BE,"2421",BHD,"467",EDI,"535",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15055,BE,"2421",BHD,"467",EMA,"523",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15056,BE,"2421",BHD,"467",EXT,"552",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15057,BE,"2421",BHD,"467",GLA,"534",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15058,BE,"2421",BHD,"467",INV,"533",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15059,BE,"2421",BHD,"467",LBA,"517",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15060,BE,"2421",BHD,"467",MAN,"478",,0,E75 DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15061,BE,"2421",BHD,"467",NCL,"521",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15062,BE,"2421",BHD,"467",SOU,"495",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15063,BE,"2421",BHX,"469",ABZ,"532",,0,E75 DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15064,BE,"2421",BHX,"469",ALC,"1212",,0,E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15065,BE,"2421",BHX,"469",AMS,"580",,0,E75 DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15066,BE,"2421",BHX,"469",BHD,"467",,0,DH4 E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15067,BE,"2421",BHX,"469",CDG,"1382",,0,E95,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15068,BE,"2421",BHX,"469",CGN,"344",,0,DH4 E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Cologne Bonn Airport,Cologne,Germany,50.8658981323,7.1427397728,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15069,BE,"2421",BHX,"469",DBV,"1200",,0,E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15070,BE,"2421",BHX,"469",DUS,"345",,0,E75 DH4 E95,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15071,BE,"2421",BHX,"469",EDI,"535",,0,DH4 E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15072,BE,"2421",BHX,"469",FLR,"1563",,0,E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Peretola Airport,Florence,Italy,43.810001,11.2051,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15073,BE,"2421",BHX,"469",GCI,"498",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Guernsey Airport,Guernsey,Guernsey,49.435001373291,-2.60196995735168,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15074,BE,"2421",BHX,"469",GLA,"534",,0,DH4 E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15075,BE,"2421",BHX,"469",HAJ,"352",,0,E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Hannover Airport,Hannover,Germany,52.461101532,9.68507957458,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15076,BE,"2421",BHX,"469",INV,"533",,0,DH4 E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15077,BE,"2421",BHX,"469",IOM,"520",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15078,BE,"2421",BHX,"469",JER,"499",,0,DH4 E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15079,BE,"2421",BHX,"469",LYS,"1335",,0,E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Lyon Saint-Exupéry Airport,Lyon,France,45.725556,5.081111,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15080,BE,"2421",BHX,"469",MXP,"1524",,0,E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Malpensa International Airport,Milano,Italy,45.6306,8.72811,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15081,BE,"2421",BHX,"469",NOC,"600",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Ireland West Knock Airport,Connaught,Ireland,53.9103012084961,-8.81849002838135,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15082,BE,"2421",BHX,"469",OPO,"1636",,0,E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Francisco de Sá Carneiro Airport,Porto,Portugal,41.2481002808,-8.68138980865,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15083,BE,"2421",BHX,"469",STR,"350",,0,E75 DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Stuttgart Airport,Stuttgart,Germany,48.6898994446,9.22196006775,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15084,BE,"2421",BHX,"469",WAT,"605",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Waterford Airport,Waterford,Ireland,52.187198638916,-7.08695983886719,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15085,BE,"2421",BRR,"5575",GLA,"534",Y,0,DHT,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Barra Airport,Barra,United Kingdom,57.0228,-7.44306,airport
15086,BE,"2421",CAL,"5563",GLA,"534",Y,0,DHT,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Campbeltown Airport,Campbeltown,United Kingdom,55.437198638916,-5.6863899230957,airport
15096,BE,"2421",CWL,"488",BHD,"467",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362,airport
15097,BE,"2421",CWL,"488",JER,"499",,0,DH4,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362,airport
15099,BE,"2421",DND,"540",STN,"548",,0,D38,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,airport,Dundee Airport,Dundee,United Kingdom,56.4524993896484,-3.02583003044128,airport
15100,BE,"2421",DSA,"5562",JER,"499",,0,E75,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835,airport,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,53.4805378105,-1.01065635681,airport
