uid,equipment,source_name,source_city,source_country,source_lat,source_long
38532,752,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
38533,32A 319 321 320 733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
38534,320 319,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
38695,CR9,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
38974,BNI,Eday Airport,Eday,United Kingdom,59.190601348877,-2.77221989631653
38975,BNI,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977
38976,BNI,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977
38977,BNI,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977
38978,BNI,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977
38979,BNI,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977
38980,BNI,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977
38981,BNI,Sanday Airport,Sanday,United Kingdom,59.250301361084,-2.57666993141174
38982,BNI,Sanday Airport,Sanday,United Kingdom,59.250301361084,-2.57666993141174
38983,BNI,North Ronaldsay Airport,North Ronaldsay,United Kingdom,59.3675003052,-2.43443989754
38984,BNI,North Ronaldsay Airport,North Ronaldsay,United Kingdom,59.3675003052,-2.43443989754
38985,BNI,North Ronaldsay Airport,North Ronaldsay,United Kingdom,59.3675003052,-2.43443989754
38986,BNI,North Ronaldsay Airport,North Ronaldsay,United Kingdom,59.3675003052,-2.43443989754
38987,BNI,Papa Westray Airport,Papa Westray,United Kingdom,59.3516998291,-2.90027999878
38988,BNI,Papa Westray Airport,Papa Westray,United Kingdom,59.3516998291,-2.90027999878
38989,BNI,Papa Westray Airport,Papa Westray,United Kingdom,59.3516998291,-2.90027999878
38990,BNI,Stronsay Airport,Stronsay,United Kingdom,59.1553001404,-2.64139008522
38991,BNI,Stronsay Airport,Stronsay,United Kingdom,59.1553001404,-2.64139008522
38992,BNI,Westray Airport,Westray,United Kingdom,59.3502998352,-2.95000004768
38993,BNI,Westray Airport,Westray,United Kingdom,59.3502998352,-2.95000004768
39023,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
39026,320,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39101,734 E95,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
39239,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39240,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39241,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39242,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39243,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39244,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39245,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39246,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39247,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39253,73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39254,733,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39255,733 73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39256,73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39257,733,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39258,73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39259,73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39280,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39281,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39282,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39283,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39284,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39285,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39286,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39287,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39288,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39289,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39290,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39291,733 73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39292,733 73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39293,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39294,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39295,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39296,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39297,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39298,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39299,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39300,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39301,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39302,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39303,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39304,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39305,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39306,733 73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39307,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39308,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39309,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39328,73H 738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39329,73H 738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39330,738 733 73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39331,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39332,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39333,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39334,738 73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39335,738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39336,738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39337,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39338,738 73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39339,738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39340,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39341,73H 738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39342,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39343,738 73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39359,75W 752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39360,73H 733 752 75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39361,75W 733 752 73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39362,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39363,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39364,752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39365,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39366,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39367,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39368,73H 75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39369,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39370,733 73H 752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39371,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39372,73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39373,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39374,75W 73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39375,733 73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39376,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39377,73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39378,75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39379,752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39380,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39381,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39382,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39383,752 75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39384,752 733 73H 75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39385,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39386,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39387,752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39388,752 73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39389,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39390,73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39403,752 75W 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39404,752 75W 733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39405,75W 733 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39406,738 733 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39407,73H 738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39408,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39409,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39410,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39411,752 73H 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39412,738 752 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39413,73H 733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39414,75W 733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39415,73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39416,75W 738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39417,733 73H 738 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39418,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39419,75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39420,73H 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39421,73H 752,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39422,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39423,733 738 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39424,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39425,73H 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39426,75W 73H 752,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39427,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39428,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39429,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39430,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39431,752,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39432,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39433,75W 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39434,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39435,733 738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39436,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39437,738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39446,752 75W,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39447,733 73C,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39448,73C 733 752 75W,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39449,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39450,733,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39451,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39452,733 73C,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39453,73C,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39454,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
